,wine,variety,country,points,price,taster
15425,Westwood 2015 Annadel Gap Vineyard White (Sonoma Valley),White Blend,US,90,36.0,Virginie Boone
15538,Primosic 2006 Klin White (Collio),White Blend,Italy,89,35.0,
15627,Brian Carter Cellars 2011 Oriana White (Columbia Valley (WA)),White Blend,US,92,24.0,Paul Gregutt
15709,Testa Vineyards NV Simply White White (Mendocino County),White Blend,US,88,20.0,Virginie Boone
15765,Valle dell'Acate 2006 Bidis White (Sicilia),White Blend,Italy,88,35.0,
15820,Curveball NV Spinning White Lot #3 White (Sonoma County),White Blend,US,85,17.0,
15910,Tollena 2011 Signorina Vittoria Riserva  (Vernaccia di San Gimignano),White Blend,Italy,88,,Kerin O’Keefe
15980,Stemilt Creek NV Sweet Adelaide White (Columbia Valley (WA)),White Blend,US,85,13.0,Sean P. Sullivan
16210,Destro 2012 Isolanuda  (Etna),White Blend,Italy,90,29.0,Kerin O’Keefe
16215,Golan Heights Winery 2012 Hermon White (Galilee),White Blend,Israel,90,14.0,Mike DeSimone
16250,Murgo 2013 Bianco  (Etna),White Blend,Italy,86,10.0,Kerin O’Keefe
16258,Colosi 2013 Bianco White (Terre Siciliane),White Blend,Italy,86,13.0,Kerin O’Keefe
16408,Tenuta San Francesco 2012 PerEva White (Costa d'Amalfi),White Blend,Italy,87,24.0,Kerin O’Keefe
16461,Saints Hills 2009 Nevina White (Istria),White Blend,Croatia,85,35.0,Anna Lee C. Iijima
16604,Golan Heights Winery 2013 Hermon White (Galilee),White Blend,Israel,86,15.0,Mike DeSimone
16701,Barberani 2008 Castagnolo  (Orvieto Classico Superiore),White Blend,Italy,88,15.0,
16716,Acquiesce 2015 Belle Blanc White (Lodi),White Blend,US,90,26.0,Jim Gordon
16779,La Cappuccina 2012 Fontego  (Soave),White Blend,Italy,89,10.0,Kerin O’Keefe
16799,Pieropan 2012  Soave Classico,White Blend,Italy,89,16.0,Kerin O’Keefe
16821,Clément Klur 2011 Gentil de Katz White (Alsace),White Blend,France,88,,Roger Voss
16884,Achaia Clauss 2006 Demestica White (Patras),White Blend,Greece,85,9.0,Susan Kostrzewa
16931,Kellerei Kaltern Caldaro 2012 K White (Vigneti delle Dolomiti),White Blend,Italy,86,10.0,Kerin O’Keefe
16938,Monte Volpe 2012 Sesso White (Mendocino County),White Blend,US,86,18.0,Virginie Boone
16979,Veramar NV Tres Blanc White (Virginia),White Blend,US,84,32.0,
17157,Vivanco 2013 Viura-Malvasía-Tempranillo Blanco White (Rioja),White Blend,Spain,84,13.0,Michael Schachner
17187,Tasca d'Almerita 2013 Leone d'Almerita White (Sicilia),White Blend,Italy,89,20.0,Kerin O’Keefe
17210,Arregi 2011 White (Getariako Txakolina),White Blend,Spain,86,20.0,Michael Schachner
17218,Domaine Schoffit 2010 Vieilles Vignes White (Alsace),White Blend,France,86,,Roger Voss
17247,Producteurs Plaimont 2014 Colombelle L'Original White (Côtes de Gascogne),White Blend,France,85,,Roger Voss
17264,Estate Constantin Gofas 2009 Mythic River White (Korinthia),White Blend,Greece,89,15.0,Susan Kostrzewa
17347,Quinta da Lagoalva de Cima 2014 Late Harvest White (Tejo),White Blend,Portugal,90,20.0,Roger Voss
17390,Baiting Hollow Farm Vineyard 2011 White Satin White (North Fork of Long Island),White Blend,US,85,25.0,Anna Lee C. Iijima
17399,Pumphouse 2012 White (North Fork of Long Island),White Blend,US,84,11.0,Anna Lee C. Iijima
17482,Tenshen 2015 White (Central Coast),White Blend,US,89,20.0,Matt Kettmann
17537,Sierra Cantabria 2013 Organza White (Rioja),White Blend,Spain,86,25.0,Michael Schachner
17556,Rocky Hill 2013 Richard Dinner Vineyard Buddy's Blend White (Sonoma Mountain),White Blend,US,86,24.0,Virginie Boone
17612,Terroir Al Límit 2015 Terra de Cuques White (Priorat),White Blend,Spain,87,50.0,Michael Schachner
17628,Falesco 2010 Vitiano White (Umbria),White Blend,Italy,87,10.0,
17632,La Carraia 2009 Poggio Calvelli  (Orvieto Classico Superiore),White Blend,Italy,87,16.0,
17639,Bouchard Finlayson 2010 Blanc de Mer White (Western Cape),White Blend,South Africa,87,19.0,Lauren Buzzeo
17685,Bressia 2011 Lágrima Canela White (Mendoza),White Blend,Argentina,85,50.0,Michael Schachner
17689,Hey Mambo 2013 White (California),White Blend,US,84,12.0,Jim Gordon
17707,Lionel Osmin & Cie 2012 Euskal Egun White (Irrouléguy),White Blend,France,88,,Roger Voss
17715,Treana 2012 White (Central Coast),White Blend,US,87,23.0,
17717,Bolla 2012 Tufaie  (Soave Classico Superiore),White Blend,Italy,87,13.0,Kerin O’Keefe
17816,Masi 2006 Modello delle Venezie White (Venezie),White Blend,Italy,86,10.0,
17931,Venge 2009 Champ des Fleurs White (Napa Valley),White Blend,US,87,26.0,
18116,Baron De Ley 2008 Tres Viñas Blanco Reserva Viura-Malvasia-Garnacha Blanca White (Rioja),White Blend,Spain,89,,Michael Schachner
18133,Mas Igneus 2011 Barranc dels Closos White (Priorat),White Blend,Spain,89,28.0,Michael Schachner
18151,Domaine Gioulis 2013 Sofos The Wise One Moschofilero-Chardonnay White (Peloponnese),White Blend,Greece,88,12.0,Susan Kostrzewa
18195,Felsina 2005  Vin Santo del Chianti Classico,White Blend,Italy,90,52.0,Kerin O’Keefe
18245,Clos Venturi 2014 Chiesa Nera White (Vin de France),White Blend,France,92,,Roger Voss
18343,Amberhill 2010 Secret Blend White (California),White Blend,US,82,10.0,
18349,Cupcake 2010 Angel Food White (California),White Blend,US,82,14.0,
18385,Jaspi 2012 Blanc White (Terra Alta),White Blend,Spain,88,20.0,Michael Schachner
18405,Mario Schiopetto 2012 Blanc des Rosis White (Venezia Giulia),White Blend,Italy,88,28.0,Kerin O’Keefe
18428,Cantine Florio 2008  Passito di Pantelleria,White Blend,Italy,91,,
18680,O•S Winery 2007 Klipsun Vineyard S White White (Red Mountain),White Blend,US,92,20.0,Paul Gregutt
18707,Cuvée Lion d'Or 2015 White (Vin de France),White Blend,France,85,8.0,Roger Voss
18709,Gabriel Meffre 2015 Gabriel Sauvignon Blanc-Muscat White (Vin de France),White Blend,France,85,10.0,Roger Voss
18741,Marco Felluga 2011 Molamatta White (Collio),White Blend,Italy,88,23.0,Kerin O’Keefe
18822,Lis Neris 2008 Fiore di Campo White (Venezia Giulia),White Blend,Italy,87,22.0,
18832,Domaine de la Sanglière 2010 Signature White (Côtes de Provence),White Blend,France,87,15.0,Roger Voss
18918,Decugnano dei Barbi 2014  Orvieto Classico Superiore,White Blend,Italy,89,28.0,Kerin O’Keefe
18945,Domaine Cauhapé 2011 Chante des Vignes  (Jurançon Sec),White Blend,France,91,16.0,Roger Voss
19115,Vicente Gandia 2015 Hoya de Cadenas Night Harvest White (Valencia),White Blend,Spain,87,12.0,Michael Schachner
19148,Alder Springs 2013 Apex 39 White (Mendocino),White Blend,US,90,38.0,Jim Gordon
19241,Vinifera 2007 Niveus White (Napa Valley),White Blend,US,86,38.0,
19251,Market Vineyards 2014 Liquidity White (Columbia Valley (WA)),White Blend,US,87,20.0,Sean P. Sullivan
19449,Cantina del Cerro 2008 Braviolo White (Toscana),White Blend,Italy,85,,
19488,Ànima Negra 2005 Quíbia White (Vi de la Terra Illes Balears),White Blend,Spain,85,15.0,Michael Schachner
19496,Peirano 2006 The Other White (Lodi),White Blend,US,85,14.0,
19785,Mercouri Estate 2015 Foloi Roditis-Viognier White (Peloponnese),White Blend,Greece,90,18.0,Susan Kostrzewa
19803,Viña Alicia 2011 Tiara White (Luján de Cuyo),White Blend,Argentina,83,30.0,Michael Schachner
19823,Cantine Barbera 2008 Albamarina White (Sicilia),White Blend,Italy,93,,
19825,Fattoria di Grignano 1994 Riserva  (Vin Santo del Chianti Rufina),White Blend,Italy,93,140.0,
19877,Thurston Wolfe 2011 PGV White (Washington),White Blend,US,90,15.0,Paul Gregutt
19908,Icario 2006 Nysa White (Toscana),White Blend,Italy,85,,
20075,Airfield Estates 2011 Flygirl White (Yakima Valley),White Blend,US,87,15.0,Paul Gregutt
20207,De Stefani 2010 Olmèra White (Veneto),White Blend,Italy,90,44.0,
20247,Vision Cellars 2006 Blanc Gris White (California),White Blend,US,87,18.0,
20269,Stottle 2013 White (Yakima Valley),White Blend,US,88,18.0,Sean P. Sullivan
20322,Ballentine 2016 Maple Station Estate Grown White (Napa Valley),White Blend,US,86,28.0,Virginie Boone
20352,Stift Klosterneuburg 2016 White (Wiener Gemischter Satz),White Blend,Austria,91,23.0,Anne Krebiehl MW
20363,Domaine Marcel Deiss 2007 Rotenberg White (Alsace),White Blend,France,94,45.0,Roger Voss
20364,Domaine Marcel Deiss 2011 White (Alsace),White Blend,France,94,20.0,Roger Voss
20471,Domaine de Ballade 2014 Ballade Blanc White (Côtes de Gascogne),White Blend,France,85,11.0,Roger Voss
20481,Château du Cèdre 2015 Cedrus le Blanc White (Côtes de Gascogne),White Blend,France,85,10.0,Roger Voss
20484,Dancing Coyote 2015 White (Clarksburg),White Blend,US,85,4.0,Jim Gordon
20581,Bodegas San Valero 2013 Particular White (Cariñena),White Blend,Spain,86,10.0,Michael Schachner
20582,Casado Morales 2009 Reserva White (Rioja),White Blend,Spain,86,38.0,Michael Schachner
20605,Union de Vignerons de l'Île de Beauté 2016 Domaine Vetriccie White (Ile de Beauté),White Blend,France,87,13.0,Roger Voss
20623,A Blooming Hill Vineyard 2016 Mingle White (Chehalem Mountains),White Blend,US,87,19.0,Paul Gregutt
20657,Château Jolys 2011  Jurançon Sec,White Blend,France,87,18.0,Roger Voss
20676,Tasca d'Almerita 2011 Leone d'Almerita White (Sicilia),White Blend,Italy,87,20.0,
20677,Tenuta Gorghi Tondi 2011 Meridiano 12 White (Sicilia),White Blend,Italy,87,24.0,
20746,Producteurs Plaimont 2015 Beret Blanc  (Saint-Mont),White Blend,France,87,13.0,Roger Voss
20763,Achaia Clauss NV Demestica White White (Greece),White Blend,Greece,82,10.0,Susan Kostrzewa
20808,Gravner 2003 Anfora Breg White (Venezia Giulia),White Blend,Italy,92,120.0,
20958,Tenute Rubino 2007 Marmorelle White (Salento),White Blend,Italy,84,14.0,
20982,Jezreel 2014 Levanim Dry White (Galil),White Blend,Israel,85,18.0,Mike DeSimone
20995,Alberto Orte 2013 La Antigua Clásico White (Rioja),White Blend,Spain,85,24.0,Michael Schachner
21274,Georges Vigouroux 2014 Gouleyant White (Gaillac),White Blend,France,87,12.0,Roger Voss
21346,Seven Daughters 2015 Crisp White Winemaker's Blend White (California),White Blend,US,86,13.0,Jim Gordon
21551,Marqués de Murrieta 2006 Capellanía Reserva White (Rioja),White Blend,Spain,88,27.0,Michael Schachner
21580,Domaine de la Sauveuse 2009 Cuvée Carolle White (Côtes de Provence),White Blend,France,87,20.0,Roger Voss
21610,Brian Carter Cellars 2012 Oriana White (Yakima Valley),White Blend,US,91,22.0,Paul Gregutt
21684,Brassfield 2007 Serenity White (High Valley),White Blend,US,85,15.0,
21712,Perla del Garda 2008 Perla  (Lugana),White Blend,Italy,83,21.0,
21746,Bodegas Julián Chivite 2008 Coleccion 125 Blanco Fermentado en Barrica White (Navarra),White Blend,Spain,84,54.0,Michael Schachner
21775,Bodegas Campante 2007 Versatus White (Ribeiro),White Blend,Spain,82,10.0,Michael Schachner
21788,Florio 2009  Malvasia delle Lipari,White Blend,Italy,89,35.0,Kerin O’Keefe
21822,Kitchen Sink NV White Table Wine White (California),White Blend,US,81,9.0,
21825,Ochoa 2012 Viura-Chardonnay White (Navarra),White Blend,Spain,81,14.0,Michael Schachner
21836,Kitchen Sink NV Winemaker's Reserve White (California),White Blend,US,81,12.0,
21837,Reyes NV White Delight White (Sierra Pelona Valley),White Blend,US,80,30.0,Virginie Boone
21861,B Cellars 2010 Blend 23 White (Napa Valley),White Blend,US,86,35.0,
21904,Barberani 2012 Calcaia Muffa Nobile  (Orvieto Classico Superiore),White Blend,Italy,89,40.0,Kerin O’Keefe
21917,Lornano 2006  Vin Santo del Chianti Classico,White Blend,Italy,89,39.0,Kerin O’Keefe
22081,Kontokosta 2013 Anemometer White (North Fork of Long Island),White Blend,US,88,35.0,Anna Lee C. Iijima
22204,White Truck 2007 White (California),White Blend,US,85,10.0,
22212,Producteurs Plaimont 2007 Colombelle White White (Vin de Pays des Côtes de Gascogne),White Blend,France,85,8.0,Roger Voss
22242,L'Enclos des Braves 2016 Les Gourmands Blanc White (Gaillac),White Blend,France,88,17.0,Roger Voss
22321,Bisol 2015 Crede  (Valdobbiadene Prosecco Superiore),White Blend,Italy,90,22.0,Kerin O’Keefe
22324,Brooks 2015 Amycas White (Willamette Valley),White Blend,US,90,18.0,Paul Gregutt
22327,Ca' dei Zago 2015 Col Fondo  (Prosecco),White Blend,Italy,90,23.0,Kerin O’Keefe
22387,Marisa Cuomo 2011 Fiorduva Furore Bianco White (Costa d'Amalfi),White Blend,Italy,87,70.0,Kerin O’Keefe
22394,Stemmari 2012 Dalila White (Terre Siciliane),White Blend,Italy,87,14.0,Kerin O’Keefe
22478,Lionel Osmin & Cie 2012 Villa Chambre d'Amour White (Vin de France),White Blend,France,86,,Roger Voss
22534,Le Vigne 2013 Bianco White (Paso Robles),White Blend,US,89,21.0,Matt Kettmann
22549,Fenestra 2014 Semonnay White (Livermore Valley),White Blend,US,89,22.0,Jim Gordon
22558,Robert Renzoni 2015 Cantata White (Temecula Valley),White Blend,US,89,22.0,Matt Kettmann
22573,Maurigi 2009 Bacca Bianca Tenuta di Budonetto White (Sicilia),White Blend,Italy,86,15.0,
22579,Marqués de Cáceres 2010 Satinela Medium-Sweet White (Rioja),White Blend,Spain,86,9.0,Michael Schachner
22625,Decugnano dei Barbi 2014 Pourriture Noble  (Orvieto Classico Superiore),White Blend,Italy,89,40.0,Kerin O’Keefe
22641,Tinhof NV Aperitiv White (Burgenland),White Blend,Austria,88,41.0,Roger Voss
22746,Domaine Denis Gaudry 2000 Pouilly-Fumé  (Pouilly-Fumé),White Blend,France,84,20.0,
22881,Domaine Pouillon 2008 Blanc du Moulin White (Horse Heaven Hills),White Blend,US,88,17.0,Paul Gregutt
23146,Hauner 2012  Malvasia delle Lipari,White Blend,Italy,90,30.0,Kerin O’Keefe
23516,Mackinaw Trail NV White Ibis Sweet White (Michigan),White Blend,US,86,14.0,Alexander Peartree
23674,T.P.O. 2012 In den Rothen White (Wiener Gemischter Satz),White Blend,Austria,89,,Anne Krebiehl MW
23775,Svago Buono 2012 Grazia Late Harvest White (Santa Ynez Valley),White Blend,US,89,39.0,Matt Kettmann
23816,Fairview 2013 Nurok White (Paarl),White Blend,South Africa,89,27.0,Lauren Buzzeo
23844,Markus Wine Co 2016 Nativo White (Lodi),White Blend,US,88,22.0,Jim Gordon
23867,De Bortoli NV Black Noble White (Australia),White Blend,Australia,90,38.0,Joe Czerwinski
23870,Remelluri 2006 Blanco White (Rioja),White Blend,Spain,90,71.0,Michael Schachner
23916,Cottonwood Creek 2010 White (California),White Blend,US,82,10.0,
23989,Buty 2010 61% Sémillon/21% Sauvignon/18% Muscadelle White (Columbia Valley (WA)),White Blend,US,92,25.0,Paul Gregutt
24026,Rock Wall 2014 Rock Hound White (California),White Blend,US,87,15.0,Jim Gordon
24047,Dusty Cellars NV Lilly Mae White Table Wine White (Washington),White Blend,US,87,13.0,Sean P. Sullivan
24071,Tommasi 2008 Giulietta White (Delle Venezie),White Blend,Italy,85,10.0,
24078,Brooklyn Oenology 2013 Broken Land White (Finger Lakes),White Blend,US,90,,Anna Lee C. Iijima
24099,Sierra Cantabria 2014 Organza White (Rioja),White Blend,Spain,90,28.0,Michael Schachner
24177,Lionel Osmin & Cie 2016 Villa Chambre d'Amour Gros Manseng-Sauvignon Blanc White (Vin de France),White Blend,France,87,13.0,Roger Voss
24216,Argiolas 2012 Iselis White (Isola dei Nuraghi),White Blend,Italy,90,20.0,Kerin O’Keefe
24217,Avondale 2011 Cyclus White (Paarl),White Blend,South Africa,90,35.0,Lauren Buzzeo
24275,Lungarotti 2011 Torre di Giano White (Umbria),White Blend,Italy,87,15.0,
24279,Elios 2009 Mediterranean White White (Peloponnese),White Blend,Greece,88,13.0,Susan Kostrzewa
24282,Fontana Candida 2009 Luna Mater  (Frascati Superiore),White Blend,Italy,88,23.0,
24288,Teruzzi & Puthod 2009 Terre di Tufi White (Toscana),White Blend,Italy,88,15.0,
24293,Drei Donà Tenuta La Palazza 2009 Il Tornese White (Emilia-Romagna),White Blend,Italy,88,20.0,
24296,Haut Marin 2010 Cuvée Marine White (Côtes de Gascogne),White Blend,France,88,,Roger Voss
24297,I Giusti e Zanza 2009 Nemorino White (Toscana),White Blend,Italy,88,20.0,
24313,Hatzidakis Winery 2010 White (Santorini),White Blend,Greece,85,19.0,Susan Kostrzewa
24322,Haut Marin 2010 Colombard/Ugni Blanc White (Côtes de Gascogne),White Blend,France,85,,Roger Voss
24362,Siskiyou Vineyards 1999 La Cave Blanche White (Oregon),White Blend,US,86,10.0,Paul Gregutt
24394,La Cappuccina 2016 Fontègo  (Soave),White Blend,Italy,86,13.0,Kerin O’Keefe
24486,South Stage 2014 Romeo and Juliet White (Rogue Valley),White Blend,US,90,24.0,Paul Gregutt
24488,Terra d'Oro 2015 Chenin Blanc-Viognier White (Clarksburg),White Blend,US,90,16.0,Jim Gordon
24615,Blason 2006 Venc White (Friuli Isonzo),White Blend,Italy,87,15.0,
24688,Cusumano 2008 Alcamo White (Alcamo),White Blend,Italy,85,10.0,
24781,Domaines Ott 2009 Clos Mireille Blanc de Blancs White (Côtes de Provence),White Blend,France,90,40.0,Roger Voss
24823,Santo Wines 2015 Nykteri White (Santorini),White Blend,Greece,90,17.0,Susan Kostrzewa
24914,Goose Ridge 2011 g3 White (Columbia Valley (WA)),White Blend,US,87,16.0,Paul Gregutt
24956,Matello 2015 Whistling Ridge White (Ribbon Ridge),White Blend,US,90,,Paul Gregutt
24968,Donkey & Goat 2015 Eliza White (El Dorado),White Blend,US,90,42.0,Jim Gordon
24980,Olivier Rivière 2016 La Bastid White (Rioja),White Blend,Spain,87,30.0,Michael Schachner
25074,Domaine de Ménard 2016 Cuvée Marine White (Côtes de Gascogne),White Blend,France,85,10.0,Roger Voss
25090,Fattoria Coroncino 2012 Gaiospino Fumé  (Verdicchio dei Castelli di Jesi Classico Superiore),White Blend,Italy,87,38.0,Kerin O’Keefe
25118,Dominio de Eguren 2010 Protocolo Blanco White (Vino de la Tierra de Castilla),White Blend,Spain,86,7.0,Michael Schachner
25316,Terre degli Svevi 2007 Re Manfredi White (Basilicata),White Blend,Italy,87,22.0,
25318,Höpler NV Beerenauslese White (Burgenland),White Blend,Austria,87,29.0,Roger Voss
25401,Joseph Phelps 2013 Eisrébe White (Napa Valley),White Blend,US,94,50.0,Virginie Boone
25457,Chimney Rock 2007 Elevage Blanc White (Napa Valley),White Blend,US,88,42.0,
25461,Estate Constantin Gofas 2008 Mythic River Sauvignon-Roditis White (Korinthia),White Blend,Greece,88,15.0,Susan Kostrzewa
25471,Fabiano 2003 Argillaia I Fondatori  (Lugana),White Blend,Italy,88,19.0,
25472,Panayia 2008 Alina Medium Dry White Wine White (Cyprus),White Blend,Cyprus,87,15.0,Susan Kostrzewa
25479,Bedarra 2008 Beachfront White (Dry Creek Valley),White Blend,US,87,18.0,
25501,Barboursville Vineyards 2013 Passito White (Virginia),White Blend,US,88,32.0,Carrie Dykes
25533,Amalaya 2013 Torrontés-Riesling White (Salta),White Blend,Argentina,85,11.0,Michael Schachner
25572,Carlos Serres 2016 Viura-Tempranillo Blanco White (Rioja),White Blend,Spain,85,10.0,Michael Schachner
25586,Castell d'Encus 2014 Taleia White (Costers del Segre),White Blend,Spain,85,45.0,Michael Schachner
25594,L. Tramier & Fils 2016 Collection  (Coteaux Bourguignons),White Blend,France,85,17.0,Roger Voss
25659,Albet I Noya 2011 Petit Albet Made with Organic Grapes Chardonnay-Xarel-lo White (Penedès),White Blend,Spain,84,12.0,Michael Schachner
25713,Big House 2010 White (California),White Blend,US,84,10.0,
25742,Livio Felluga 2011 Abbazia di Rosazzo  (Rosazzo),White Blend,Italy,91,55.0,Kerin O’Keefe
25745,McCay Cellars 2012 Tres Blanc White (Lodi),White Blend,US,91,24.0,Virginie Boone
25772,Mayer am Pfarrplatz 2014 White (Wiener Gemischter Satz),White Blend,Austria,87,19.0,Anne Krebiehl MW
25787,Sergio Mottura 2013 Tracugnano  (Orvieto),White Blend,Italy,87,17.0,Kerin O’Keefe
25824,Remírez de Ganuza 2015 Fermentado en Barrica White (Rioja),White Blend,Spain,93,30.0,Michael Schachner
25941,Spann Vineyards 2010 Betsy's Backacher White (California),White Blend,US,87,17.0,
25943,Telavi 2010 Marani Rkatsiteli-Chardonnay White (Kakheti),White Blend,Georgia,87,9.0,Anna Lee C. Iijima
26022,Bigi 2010 Vipra Bianca White (Umbria),White Blend,Italy,86,14.0,
26058,Honor Winery 2013 Serve White (California),White Blend,US,84,20.0,Jim Gordon
26091,Estate Constantin Gofas 2011 Mythic River Sauvignon-Roditis White (Corinth),White Blend,Greece,87,15.0,Susan Kostrzewa
