,Wine,Variety,Country,Points,Price,Taster
1282,Brotherhood 2010 Riesling (New York),Riesling,US,84,10.0,Anna Lee C. Iijima
1284,Cave de Lugny 2010 L'Aurore  (Mâcon-Villages),Chardonnay,France,84,,Roger Voss
1289,Gustav Adolf Schmitt 2012 Niersteiner Auflangen Spätlese Riesling (Rheinhessen),Riesling,Germany,89,13.0,Anna Lee C. Iijima
1295,Consilience 2013 Chardonnay (Santa Barbara County),Chardonnay,US,89,25.0,Matt Kettmann
1300,Demetria 2012 Chardonnay (Santa Barbara County),Chardonnay,US,89,35.0,Matt Kettmann
1301,Domaine de l'Ermitage 2013  Menetou-Salon,Sauvignon Blanc,France,89,20.0,Roger Voss
1302,Domaine de Rome 2013  Sancerre,Sauvignon Blanc,France,89,21.0,Roger Voss
1303,Domdechant Werner 2013 Hochheimer Hölle Kabinett Trocken Riesling (Rheingau),Riesling,Germany,89,28.0,Anna Lee C. Iijima
1304,Dr. Fischer 2013 Ockfener Bockstein Kabinett Riesling (Mosel),Riesling,Germany,89,20.0,Anna Lee C. Iijima
1311,Summers 2013 Stuhlmuller Vineyards Reserve Chardonnay (Alexander Valley),Chardonnay,US,89,32.0,Virginie Boone
1319,Yealands 2016 Single Vineyard Sauvignon Blanc (Awatere Valley),Sauvignon Blanc,New Zealand,90,25.0,Joe Czerwinski
1320,Zahel 2016 White (Wiener Gemischter Satz),White Blend,Austria,90,18.0,Anne Krebiehl MW
1327,Carrick 2015 Bannockburn Chardonnay (Central Otago),Chardonnay,New Zealand,90,25.0,Joe Czerwinski
1334,Damiani 2015 Little Lotus Flower Sauvignon Blanc (Finger Lakes),Sauvignon Blanc,US,90,22.0,Anna Lee C. Iijima
1348,14 Hands 2010 Riesling (Washington),Riesling,US,86,10.0,Paul Gregutt
1368,Gainey 2006 Chardonnay (Sta. Rita Hills),Chardonnay,US,87,20.0,
1369,Banear 2006 Mamàn White (Delle Venezie),White Blend,Italy,86,,
1385,S.A. Prüm 2014 Essence Riesling (Mosel),Riesling,Germany,88,14.0,Anna Lee C. Iijima
1398,C. von Nell-Breuning 2014 Kaseler Dominikaner Riesling (Mosel),Riesling,Germany,88,16.0,Anna Lee C. Iijima
1405,Martin Ray 2014 The Tower White (Dry Creek Valley),White Blend,US,88,22.0,Virginie Boone
1406,Matchbook 2014 Old Head Chardonnay (Dunnigan Hills),Chardonnay,US,88,15.0,Jim Gordon
1410,Peter Mertes 2014 Platinum Riesling (Mosel),Riesling,Germany,88,9.0,Anna Lee C. Iijima
1446,Alex Gambal 2014 La Maltroie Premier Cru  (Chassagne-Montrachet),Chardonnay,France,94,80.0,Roger Voss
1448,Carlisle 2014 The Derivative White (Sonoma County),White Blend,US,94,28.0,Virginie Boone
1457,Fritz Haag 2015 Brauneberg Juffer Sonnenuhr Trocken GG Riesling (Mosel),Riesling,Germany,94,56.0,Anna Lee C. Iijima
1461,Joseph Phelps 2015 Estate Grown Sauvignon Blanc (St. Helena),Sauvignon Blanc,US,93,35.0,Virginie Boone
1480,Domaines Barons de Rothschild (Lafite) 2007 Los Vascos Chardonnay (Colchagua Valley),Chardonnay,Chile,85,12.0,Michael Schachner
1481,Fetzer 2006 Valley Oaks Riesling (California),Riesling,US,85,9.0,
1483,Fournier Père et Fils 2006 Fournier  (Menetou-Salon),Sauvignon Blanc,France,85,19.0,Roger Voss
1484,Barker's Marque 2007 Arona Sauvignon Blanc (Marlborough),Sauvignon Blanc,New Zealand,85,11.0,Joe Czerwinski
1493,Michel Torino 2007 Coleccion Chardonnay (Calchaquí Valley),Chardonnay,Argentina,85,12.0,Michael Schachner
1496,Santa Julia 2007 Organica Chardonnay (Mendoza),Chardonnay,Argentina,85,10.0,Michael Schachner
1505,Bründlmayer 2011 Steinmassel Erste Lage Riesling (Kamptal),Riesling,Austria,92,,Roger Voss
1513,Planeta 2010 Chardonnay (Sicilia),Chardonnay,Italy,92,43.0,
1529,Jack's House 2015 Chardonnay (California),Chardonnay,US,86,15.0,Jim Gordon
1530,Jean León 2015 3055 Chardonnay (Penedès),Chardonnay,Spain,86,15.0,Michael Schachner
1543,Jidvei 2015 Nec Plus Ultra Demisec Sauvignon Blanc (Jidvei),Sauvignon Blanc,Romania,85,10.0,Jeff Jenssen
1546,Rubus 2016 Chardonnay (Colchagua Valley),Chardonnay,Chile,85,15.0,Michael Schachner
1549,Valdivieso 2016 Sauvignon Blanc (Central Valley),Sauvignon Blanc,Chile,85,10.0,Michael Schachner
1554,Bowman Cellars 2015 Chardonnay (Russian River Valley),Chardonnay,US,85,28.0,Virginie Boone
1584,Hanzell 2009 Chardonnay (Sonoma Valley),Chardonnay,US,95,75.0,
1585,Balletto 2013 Chardonnay (Russian River Valley),Chardonnay,US,88,28.0,Virginie Boone
1587,C'est Bon 2013 Reserve Selection Chardonnay (Oakville),Chardonnay,US,88,35.0,Virginie Boone
1591,Château Frank NV Célèbre Crémant Riesling (Finger Lakes),Riesling,US,88,21.0,Anna Lee C. Iijima
1593,Château Larrivet Haut-Brion 2014 Les Hauts de Larrivet Haut-Brion  (Pessac-Léognan),Sauvignon Blanc,France,88,30.0,Roger Voss
1601,Domaine Anderson 2013 Walraven Vineyard Chardonnay (Anderson Valley),Chardonnay,US,88,55.0,Jim Gordon
1602,Dowsett Family 2014 Aunt Diane's Vineyard Riesling (Columbia Gorge (WA)),Riesling,US,88,16.0,Sean P. Sullivan
1605,Mills Reef 2014 Reserve Sauvignon Blanc (Hawke's Bay),Sauvignon Blanc,New Zealand,87,18.0,Joe Czerwinski
1606,Paumanok 2014 Semi Dry Riesling (North Fork of Long Island),Riesling,US,87,20.0,Anna Lee C. Iijima
1607,Broken Clouds 2014 Chardonnay (Sonoma Coast),Chardonnay,US,87,12.0,Virginie Boone
1608,Browne Family Vineyards 2014 Chardonnay (Columbia Valley (WA)),Chardonnay,US,87,30.0,Sean P. Sullivan
1614,Château de Rochemorin 2013  Pessac-Léognan,Sauvignon Blanc,France,87,26.0,Roger Voss
1615,Gabriel Meffre 2015 La Châsse Sauvignon-Colombard White (Vin de France),White Blend,France,85,10.0,Roger Voss
1616,Gabriel Meffre 2016 La Châsse Chardonnay (Vin de France),Chardonnay,France,85,10.0,Roger Voss
1623,Paul Buisse 2016 Sauvignon Blanc (Touraine),Sauvignon Blanc,France,85,13.0,Roger Voss
1625,The Williamsburg Winery 2015 A Midsummer Night's White White (Virginia),White Blend,US,85,16.0,Carrie Dykes
1627,Gruet NV Blanc de Blancs Chardonnay (America),Chardonnay,US,85,17.0,Fiona Adams
1628,Jean-Max Roger 2015 Le Charnay  (Menetou-Salon),Sauvignon Blanc,France,85,22.0,Roger Voss
1636,Jacob's Creek 2016 Chardonnay (Australia),Chardonnay,Australia,85,8.0,Joe Czerwinski
1637,Ca' Momi 2015 Chardonnay (Napa Valley),Chardonnay,US,85,20.0,Virginie Boone
1643,Grayson 2015 Lot 11 Chardonnay (California),Chardonnay,US,85,11.0,Jim Gordon
1664,First & Local 2015 Chardonnay (California),Chardonnay,US,85,10.0,Jim Gordon
1665,Amalaya 2015 Esperanza Por Un Milagro White (Salta),White Blend,Argentina,85,12.0,Michael Schachner
1678,Chanin 2008 Bien Nacido Vineyard Chardonnay (Santa Maria Valley),Chardonnay,US,90,30.0,
1686,Melrose 2010 Sauvignon Blanc (Umpqua Valley),Sauvignon Blanc,US,90,18.0,Paul Gregutt
1690,Qupé 2010 Bien Nacido Cuvée White (Santa Maria Valley),White Blend,US,90,20.0,
1697,Recanati 2006 Kosher Chardonnay (Galilee),Chardonnay,Israel,86,16.0,Lauren Buzzeo
1703,Prejean 2006 Chardonnay (Finger Lakes),Chardonnay,US,86,10.0,Susan Kostrzewa
1706,Tyrrell's 2006 Lost Block Chardonnay (South Eastern Australia),Chardonnay,Australia,86,14.0,Joe Czerwinski
1707,Vasse River 2006 Chardonnay (Margaret River),Chardonnay,Australia,86,23.0,Joe Czerwinski
1716,St. Clement 2006 Chardonnay (Carneros),Chardonnay,US,85,19.0,
1721,Marqués de Cáceres 2006 Blanco Fermentado en Barrica White (Rioja),White Blend,Spain,85,8.0,Michael Schachner
1722,Bodegas Campante 2006 Versatus White (Ribeiro),White Blend,Spain,85,10.0,Michael Schachner
1725,Ventosa 2005 Chardonnay (New York),Chardonnay,US,85,18.0,Susan Kostrzewa
1729,Sante Arcangeli 2013 Split Rail Vineyard Chardonnay (Santa Cruz Mountains),Chardonnay,US,92,30.0,Matt Kettmann
1730,Sixto 2012 Uncovered Chardonnay (Washington),Chardonnay,US,92,35.0,Sean P. Sullivan
1737,Le P'tit Paysan 2013 Jack's Hill Chardonnay (Monterey County),Chardonnay,US,92,22.0,Matt Kettmann
1749,Darcie Kent Vineyards 2012 De Mayo Block Chardonnay (Livermore Valley),Chardonnay,US,92,30.0,Jim Gordon
1752,Washington Hills 2014 Late Harvest Riesling (Washington),Riesling,US,84,10.0,Sean P. Sullivan
1757,Domaine Beausejour 2014 Les Grenettes Sauvignon Blanc (Touraine),Sauvignon Blanc,France,84,15.0,Roger Voss
1761,Silver Thread 2014 Randolph O'Neill Vineyard Riesling (Cayuga Lake),Riesling,US,84,25.0,Anna Lee C. Iijima
1763,Ventosa 2013 Riesling (Seneca Lake),Riesling,US,84,20.0,Anna Lee C. Iijima
1765,Cap Royal 2014  Bordeaux Blanc,Sauvignon Blanc,France,84,12.0,Roger Voss
1786,Koenig Vineyards 2011 Ice Wine Riesling,Riesling,US,91,20.0,Sean P. Sullivan
1789,Loring Wine Company 2012 Durell Vineyard Chardonnay (Sonoma Coast),Chardonnay,US,91,40.0,
1794,Bouchaine 2012 Bouche d'Or Chardonnay (Carneros),Chardonnay,US,91,30.0,
1803,Jean-Marc Burgaud 2014  Beaujolais-Villages,Chardonnay,France,85,19.0,Roger Voss
1805,Jewelry Box 2012 Chardonnay (Central Coast),Chardonnay,US,85,28.0,Matt Kettmann
1808,Magnolia Court 2013 Chardonnay (Central Coast),Chardonnay,US,85,15.0,Matt Kettmann
1813,Real Companhia Velha 2014 Quinta de Cidrô Sauvignon Blanc (Duriense),Sauvignon Blanc,Portugal,85,20.0,Roger Voss
1814,Castillo de Liria 2014 Winemaker's Selection White (Valencia),White Blend,Spain,85,9.0,Michael Schachner
1829,Cairdean Estate 2011 Chardonnay (Napa Valley),Chardonnay,US,84,46.0,Virginie Boone
1834,Bota Box 2013 Sauvignon Blanc (California),Sauvignon Blanc,US,84,23.0,Jim Gordon
1836,Good Harbor 2011 Dry Riesling (Leelanau Peninsula),Riesling,US,84,19.0,Alexander Peartree
1842,Marilyn Sauvignon Blonde 2013 Sauvignon Blanc (Napa Valley),Sauvignon Blanc,US,83,16.0,Virginie Boone
1843,Zudugarai 2013 White (Getariako Txakolina),White Blend,Spain,83,25.0,Michael Schachner
1850,Heritage 2013 Estate Reserve Barrel Fermented Chardonnay (Outer Coastal Plain),Chardonnay,US,83,25.0,Alexander Peartree
1857,White Oak 2012 Chardonnay (Russian River Valley),Chardonnay,US,83,,Virginie Boone
1883,Patz & Hall 2009 Hyde Vineyard Chardonnay (Carneros),Chardonnay,US,93,55.0,
1889,La Chablisienne 2005 Les Vénérables  (Chablis),Chardonnay,France,89,23.0,Roger Voss
1893,Williams Selyem 2005 Hawk Hill Vineyard Chardonnay (Russian River Valley),Chardonnay,US,89,46.0,
1896,Ponzi 2005 Reserve Chardonnay (Willamette Valley),Chardonnay,US,89,30.0,Paul Gregutt
1901,La Chablisienne 2005 Côte de Léchet Premier Cru  (Chablis),Chardonnay,France,89,28.0,Roger Voss
1910,Alexander Valley Vineyards 2006 Wetzel Family Estate Chardonnay (Alexander Valley),Chardonnay,US,88,15.0,
1913,AntoLin Cellars 2011 Estate Riesling (Yakima Valley),Riesling,US,87,14.0,Paul Gregutt
1917,Errazuriz 2012 Max Reserva Sauvignon Blanc (Aconcagua Valley),Sauvignon Blanc,Chile,87,19.0,Michael Schachner
1930,Robert Oatley 2011 Finisterre Chardonnay (Margaret River),Chardonnay,Australia,87,30.0,Joe Czerwinski
1939,Waterbrook 2011 Reserve Chardonnay (Columbia Valley (WA)),Chardonnay,US,87,15.0,Sean P. Sullivan
1943,Chime 2012 Chardonnay (Oakville),Chardonnay,US,87,19.0,
1951,Pezat 2012  Bordeaux Blanc,Sauvignon Blanc,France,86,15.0,Roger Voss
1952,Purlieu 2012 Le Pich Sauvignon Blanc (Napa Valley),Sauvignon Blanc,US,86,24.0,
1956,Wild Horse 2011 Unbridled Chardonnay (Santa Maria Valley),Chardonnay,US,86,24.0,
1959,Tarara 2010 Nevaeh White (Virginia),White Blend,US,88,35.0,
1961,Tenute Soletta 2011 Kyanos White (Isola dei Nuraghi),White Blend,Italy,88,32.0,
1979,Pessagno 2010 Intrinity Chardonnay (Santa Lucia Highlands),Chardonnay,US,88,45.0,
1982,Potomac Point 2010 Richland Reserve Chardonnay (Virginia),Chardonnay,US,88,22.0,
1989,Wildewood 2013 Chardonnay (Willamette Valley),Chardonnay,US,85,16.0,Paul Gregutt
1990,Wunsch & Mann 2012 Roi Clovis Riesling (Alsace),Riesling,France,85,25.0,Roger Voss
1994,Chatham 2012 Church Creek Oak Chardonnay (Virginia's Eastern Shore),Chardonnay,US,84,18.0,Alexander Peartree
1995,McIlroy 2013 Chardonnay (Russian River Valley),Chardonnay,US,84,20.0,Virginie Boone
2024,Willamette Valley Vineyards 2011 Elton Chardonnay (Eola-Amity Hills),Chardonnay,US,87,45.0,Paul Gregutt
2026,Louis Jadot 2012  Mâcon-Villages,Chardonnay,France,87,15.0,Roger Voss
2036,Cantina del Castello 2013 Castello  (Soave Classico),White Blend,Italy,87,15.0,Kerin O’Keefe
2048,Kollwentz 2008 Tatschler Chardonnay (Burgenland),Chardonnay,Austria,92,,Roger Voss
2049,Zull 2006 Beerenauslese 375ml Riesling (Niederösterreich),Riesling,Austria,92,40.0,Roger Voss
2050,Zull 2008 Eiswein 375ml Riesling (Niederösterreich),Riesling,Austria,92,40.0,Roger Voss
2062,Broman 2008 Sauvignon Blanc (Napa Valley),Sauvignon Blanc,US,91,17.0,
2063,De Sousa & Fils NV Réserve Blanc de Blancs Brut Chardonnay (Champagne),Chardonnay,France,91,60.0,Roger Voss
2078,Concha y Toro 2008 Terrunyo El Triángulo Vineyard Block: 28 Sauvignon Blanc (Casablanca Valley),Sauvignon Blanc,Chile,90,25.0,Michael Schachner
2080,J Vineyards & Winery 2007 Chardonnay (Russian River Valley),Chardonnay,US,90,28.0,
2087,Peju 2008 Sauvignon Blanc (Napa Valley),Sauvignon Blanc,US,90,22.0,
2095,Racchus 2005 Chardonnay (Central Coast),Chardonnay,US,87,12.0,
2098,Rocca Bernarda 2006 Vineis White (Colli Orientali del Friuli),White Blend,Italy,87,21.0,
2100,Kenneth Volk 2005 Sierra Madre Vineyard Chardonnay (Santa Maria Valley),Chardonnay,US,87,24.0,
2108,Folonari 2007 Chardonnay Chardonnay (Delle Venezie),Chardonnay,Italy,87,12.0,
2111,Château Calissanne 2006 Clos Victoire White (Coteaux d'Aix-en-Provence),White Blend,France,87,36.0,Joe Czerwinski
2117,Gård 2010 Lawrence Vineyards Dry Riesling (Columbia Valley (WA)),Riesling,US,88,20.0,Paul Gregutt
2126,Leese-Fitch 2010 Chardonnay (California),Chardonnay,US,88,13.0,
2130,Fournier Père et Fils 2010 Côtes de Morogues  (Menetou-Salon),Sauvignon Blanc,France,88,22.0,Roger Voss
2131,Freeman 2010 Ryo-Fu Chardonnay (Russian River Valley),Chardonnay,US,88,44.0,
2137,Angove 2014 Family Crest Chardonnay (McLaren Vale),Chardonnay,Australia,84,21.0,Joe Czerwinski
2161,Bota Box 2015 Riesling (California),Riesling,US,84,23.0,Jim Gordon
2164,Keuka Spring 2016 Humphrey's Vineyard Riesling (Finger Lakes),Riesling,US,90,22.0,Anna Lee C. Iijima
2165,Keuka Spring 2016 Semi Dry Riesling (Finger Lakes),Riesling,US,90,17.0,Anna Lee C. Iijima
2168,La Crema 2015 Chardonnay (Russian River Valley),Chardonnay,US,90,30.0,Virginie Boone
2172,Matthews 2016 Reserve Sauvignon Blanc (Columbia Valley (WA)),Sauvignon Blanc,US,90,35.0,Sean P. Sullivan
2178,Pratsch 2016 Ried Kittel Sauvignon Blanc (Niederösterreich),Sauvignon Blanc,Austria,90,16.0,Anne Krebiehl MW
2190,Qupé 2015 Y Block Chardonnay (Santa Barbara County),Chardonnay,US,89,20.0,Matt Kettmann
2195,Red C 2014 Allan Nelson Vineyard Sauvignon Blanc (Dry Creek Valley),Sauvignon Blanc,US,88,24.0,Virginie Boone
2199,Sipp Mack 2014 Tradition Riesling (Alsace),Riesling,France,88,18.0,Anne Krebiehl MW
2205,Arboleda 2014 Chardonnay (Aconcagua Costa),Chardonnay,Chile,88,20.0,Michael Schachner
2211,Myka 2014 Mitzi Chardonnay (Monterey County),Chardonnay,US,88,,Matt Kettmann
2215,Jason-Stephens 2012 Estate Reserve Chardonnay (Santa Clara Valley),Chardonnay,US,88,30.0,Matt Kettmann
2217,Kuentz-Bas 2014 Collection Riesling (Alsace),Riesling,France,88,21.0,Anne Krebiehl MW
2244,Domaine Leflaive 2009 Les Combettes Premier Cru  (Puligny-Montrachet),Chardonnay,France,94,225.0,Roger Voss
2245,Domaine Leflaive 2009 Les Pucelles Premier Cru  (Puligny-Montrachet),Chardonnay,France,94,260.0,Roger Voss
2246,Dutton Estate 2010 Dutton Palms Vineyard Dutton Ranch Chardonnay (Russian River Valley),Chardonnay,US,94,40.0,
2270,Arrowood 2007 Chardonnay (Sonoma County),Chardonnay,US,87,30.0,
2274,Banshee Wines 2012 Sauvignon Blanc (Sonoma County),Sauvignon Blanc,US,85,18.0,
2283,Girardet 2011 Chardonnay (Umpqua Valley),Chardonnay,US,85,15.0,Sean P. Sullivan
2289,Martin Ranch 2011 J.D. Hurley Sauvignon Blanc (Santa Clara Valley),Sauvignon Blanc,US,84,20.0,Virginie Boone
2292,Ciringa 2011 Fosilni Breg Sauvignon Blanc (Slovenia),Sauvignon Blanc,Slovenia,84,20.0,Anna Lee C. Iijima
2294,Lingenfelder 2007 Freinsheimer Musikantenbuckel Kabinett Riesling (Pfalz),Riesling,Germany,90,23.0,Joe Czerwinski
2300,Georg Mosbacher 2007 Forster Musenhang Spätlese Trocken Riesling (Pfalz),Riesling,Germany,90,36.0,Joe Czerwinski
2303,Arbor Crest 2006 Conner Lee Vineyard Chardonnay (Columbia Valley (WA)),Chardonnay,US,90,18.0,Paul Gregutt
2310,Geh. Rat Dr. von Bassermann-Jordan 2007 Forster Jesuitengarten Grosses Gewachs Trocken Riesling (Pfalz),Riesling,Germany,90,,Joe Czerwinski
2311,Georg Mosbacher 2007 Forster Elster Kabinett Trocken Riesling (Pfalz),Riesling,Germany,90,27.0,Joe Czerwinski
2312,Picardy 2006 Chardonnay (Pemberton),Chardonnay,Australia,90,33.0,Joe Czerwinski
2325,Gnarly Head 2013 Authentic White (California),White Blend,US,85,12.0,Jim Gordon
2326,14 Hands 2014 Sauvignon Blanc (Washington),Sauvignon Blanc,US,85,10.0,Sean P. Sullivan
2328,Angel's Cup 2013 Vineyard Selection Chardonnay (California),Chardonnay,US,85,12.0,Jim Gordon
2330,Atwater 2013 Dry Riesling (Seneca Lake),Riesling,US,85,16.0,Anna Lee C. Iijima
2337,Ministry of the Vinterior 2013 Chardonnay (Russian River Valley),Chardonnay,US,85,15.0,Virginie Boone
2339,One Leaf 2012 Chardonnay (California),Chardonnay,US,85,10.0,Jim Gordon
2343,Koz 2012 Chardonnay (California),Chardonnay,US,85,10.0,Jim Gordon
2346,McFadden 2014 Chardonnay (Potter Valley),Chardonnay,US,85,15.0,Jim Gordon
2353,Michael Pozzan 2011 Annabella Special Selection Chardonnay (Sonoma County-Napa County),Chardonnay,US,88,13.0,
2359,Domaines Devillard 2011 Château de Chamirey  (Mercurey),Chardonnay,France,88,35.0,Roger Voss
2370,Hogue 2012 Late Harvest Riesling (Columbia Valley (WA)),Riesling,US,88,11.0,Paul Gregutt
2371,Kuentz-Bas 2011 Tradition Riesling (Alsace),Riesling,France,88,17.0,Roger Voss
2374,Mario Schiopetto 2011 Blanc des Rosis White (Collio),White Blend,Italy,88,30.0,Kerin O’Keefe
2377,Airfield Estates 2012 Unoaked Chardonnay (Yakima Valley),Chardonnay,US,88,13.0,Paul Gregutt
2389,Domaine Girard 2016 Benoît Girard  (Sancerre),Sauvignon Blanc,France,87,25.0,Roger Voss
2402,Uptick Vineyards 2014 Estate Chardonnay (Russian River Valley),Chardonnay,US,87,30.0,Virginie Boone
2403,Vinadeis 2016 Le Val Chardonnay (Vin de France),Chardonnay,France,87,12.0,Roger Voss
2404,Wild Thing 2015 Chardonnay (Sonoma County),Chardonnay,US,87,18.0,Virginie Boone
2407,L. Tramier & Fils 2016 Tramier Chardonnay (Vin de France),Chardonnay,France,87,10.0,Roger Voss
2408,Souverain 2010 Chardonnay (North Coast),Chardonnay,US,85,14.0,Virginie Boone
2418,Arboleda 2011 Sauvignon Blanc (Aconcagua Valley),Sauvignon Blanc,Chile,85,18.0,Michael Schachner
2425,Corvo 2011 Bianco White (Sicilia),White Blend,Italy,85,,
2440,J. Lohr 2013 Flume Crossing Sauvignon Blanc (Arroyo Seco),Sauvignon Blanc,US,90,14.0,Matt Kettmann
2449,Red Newt Cellars 2013 Circle Riesling (Finger Lakes),Riesling,US,90,13.0,Anna Lee C. Iijima
2456,Alder Springs 2013 Signature Chardonnay (Mendocino),Chardonnay,US,90,38.0,Jim Gordon
2458,Borra 2012 Markus Nimmo White (California),White Blend,US,90,22.0,Jim Gordon
2479,Covenant 2013 Lavan Chardonnay (Sonoma Mountain),Chardonnay,US,88,38.0,Virginie Boone
2481,14 Hands 2014 Riesling (Columbia Valley (WA)),Riesling,US,88,10.0,Sean P. Sullivan
2484,Chateau Ste. Michelle 2014 Harvest Select Riesling (Columbia Valley (WA)),Riesling,US,88,9.0,Sean P. Sullivan
2486,Davino 2013 Domaine Ceptura White (Dealu Mare),White Blend,Romania,88,22.0,Jeff Jenssen
2489,Hidden Jewel 2014 Unoaked Chardonnay (Santa Barbara County),Chardonnay,US,88,15.0,Matt Kettmann
2490,Jean-Baptiste Adam 2013 Réserve Riesling (Alsace),Riesling,France,88,18.0,Anne Krebiehl MW
2497,Lis Neris 2010 Tal Lùc White (Venezia Giulia),White Blend,Italy,88,43.0,Kerin O’Keefe
2499,McGregor 2014 Semi Dry Riesling (Finger Lakes),Riesling,US,88,18.0,Anna Lee C. Iijima
2507,Paul Hobbs 2012 Ellen Lane Estate Chardonnay (Russian River Valley),Chardonnay,US,95,75.0,Virginie Boone
2513,Trisaetum 2013 Estates Reserve Riesling (Willamette Valley),Riesling,US,95,32.0,Paul Gregutt
2515,Marimar Estate 2011 Don Miguel Vineyard Bonita's Hill Unfiltered Chardonnay (Russian River Valley),Chardonnay,US,94,43.0,Virginie Boone
2533,Jekel 2014 Riesling (Monterey),Riesling,US,89,14.0,Matt Kettmann
2542,Apriori 2014 Chardonnay (Mendocino),Chardonnay,US,89,24.0,Jim Gordon
2544,Betwixt 2014 Chardonnay (Santa Cruz Mountains),Chardonnay,US,89,28.0,Matt Kettmann
2545,Billsboro 2014 Sawmill Creek Vineyards Dry Riesling (Finger Lakes),Riesling,US,89,16.0,Anna Lee C. Iijima
2552,Avant 2014 Fresh Crisp Clean Chardonnay (California),Chardonnay,US,89,17.0,Jim Gordon
2560,Waipara Hills 2014 Sauvignon Blanc (Marlborough),Sauvignon Blanc,New Zealand,89,19.0,Joe Czerwinski
2565,Hannes Reeh 2014 Rohstoff Chardonnay (Burgenland),Chardonnay,Austria,89,21.0,Anne Krebiehl MW
2570,Pala 2013 Assoluto White (Isola dei Nuraghi),White Blend,Italy,89,45.0,Kerin O’Keefe
2587,Frankland Estate 2012 Poison Hill Vineyard Riesling (Frankland River),Riesling,Australia,90,35.0,Joe Czerwinski
2589,A. Christmann 2010 Gimmeldinger Biengarten Trocken Riesling (Pfalz),Riesling,Germany,90,42.0,Anna Lee C. Iijima
2595,Hirsch 2012 Zöbing Riesling (Kamptal),Riesling,Austria,90,,Roger Voss
2597,Peter Nicolay 2011 Bernkasteler Badstube Spätlese Riesling (Mosel),Riesling,Germany,90,29.0,Anna Lee C. Iijima
2599,Rheingraf 2011 Trocken Riesling (Rheinhessen),Riesling,Germany,90,25.0,Anna Lee C. Iijima
2601,Iron Horse 2011 Unoaked Chardonnay (Green Valley),Chardonnay,US,90,27.0,
2610,Bougetz 2012 Sauvignon Blanc (Napa Valley),Sauvignon Blanc,US,90,24.0,
