,wine,variety,country,points,price,taster,twitter handle
5257,Isabelle et Pierre Clément 2014 La Dame de Châtenoy  (Menetou-Salon),Sauvignon Blanc,France,91,26.0,Roger Voss,@vossroger
5273,El Roy 2010 Nelson Vineyards Sauvignon Blanc (Dry Creek Valley),Sauvignon Blanc,US,88,15.0,,
5277,Garces Silva 2013 Boya Sauvignon Blanc (Leyda Valley),Sauvignon Blanc,Chile,88,18.0,Michael Schachner,@wineschach
5294,Katnook Estate 2009 Sauvignon Blanc (Coonawarra),Sauvignon Blanc,Australia,88,22.0,Joe Czerwinski,@JoeCz
5302,Southern Right 2010 Sauvignon Blanc (Walker Bay),Sauvignon Blanc,South Africa,88,19.0,Lauren Buzzeo,@laurbuzz
5305,Taltarni 2009 Three Monks Fumé Blanc Sauvignon Blanc (South Eastern Australia),Sauvignon Blanc,Australia,88,20.0,Joe Czerwinski,@JoeCz
5358,Waterstone 2013 Sauvignon Blanc (Napa Valley),Sauvignon Blanc,US,89,18.0,Virginie Boone,@vboone
5378,Henri Bourgeois 2012 Petit Bourgeois Sauvignon Blanc (Vin de Pays du Val de Loire),Sauvignon Blanc,France,85,13.0,Roger Voss,@vossroger
5420,Evans & Tate 2015 Fresh As A Daisy Sauvignon Blanc (Australia),Sauvignon Blanc,Australia,88,,Joe Czerwinski,@JoeCz
5444,Morgan 2010 Sauvignon Blanc (Monterey),Sauvignon Blanc,US,88,16.0,,
5472,Rios de Chile 2012 Reserva Sauvignon Blanc (Casablanca Valley),Sauvignon Blanc,Chile,86,15.0,Michael Schachner,@wineschach
5473,Round Pond 2012 Estate Sauvignon Blanc (Rutherford),Sauvignon Blanc,US,86,24.0,,
5484,Caliterra 2011 Tributo Single Vineyard Block #Algarrobo Sauvignon Blanc (Leyda Valley),Sauvignon Blanc,Chile,86,16.0,Michael Schachner,@wineschach
5493,Neumeister 2012 Klausen Sauvignon Blanc (Südoststeiermark),Sauvignon Blanc,Austria,93,32.0,Anne Krebiehl MW,@AnneInVino
5516,Peltier 2013 Hybrid Sauvignon Blanc (Lodi),Sauvignon Blanc,US,83,10.0,Jim Gordon,@gordone_cellars
5532,Alto Los Romeros 2014 Sauvignon Blanc (Central Valley),Sauvignon Blanc,Chile,82,9.0,Michael Schachner,@wineschach
5539,Scratchpad 2013 Sauvignon Blanc (Central Coast),Sauvignon Blanc,US,82,13.0,Matt Kettmann,@mattkettmann
5543,Trencalòs 2013 Sauvignon Blanc (Vino de la Tierra de Castilla),Sauvignon Blanc,Spain,82,10.0,Michael Schachner,@wineschach
5575,Kumeu River 2006 Sauvignon Blanc (Marlborough),Sauvignon Blanc,New Zealand,87,19.0,Joe Czerwinski,@JoeCz
5595,Matetic 2010 EQ Sauvignon Blanc (San Antonio),Sauvignon Blanc,Chile,88,20.0,Michael Schachner,@wineschach
5602,Root:1 2011 Sauvignon Blanc (Casablanca Valley),Sauvignon Blanc,Chile,88,12.0,Michael Schachner,@wineschach
5614,Viña Casablanca 2010 Nimbus Single Vineyard Sauvignon Blanc (Casablanca Valley),Sauvignon Blanc,Chile,88,13.0,Michael Schachner,@wineschach
5631,Gary Farrell 2007 Redwood Ranch Sauvignon Blanc (Sonoma County),Sauvignon Blanc,US,90,25.0,,
5657,Township 7 2015 Blue Terrace Vineyard Reserve Sauvignon Blanc (Okanagan Valley),Sauvignon Blanc,Canada,90,23.0,Paul Gregutt,@paulgwine 
5668,Murphy-Goode 2015 The Fumé Sauvignon Blanc (North Coast),Sauvignon Blanc,US,90,14.0,Jim Gordon,@gordone_cellars
5723,Boatique 2014 Sauvignon Blanc (Big Valley District-Lake County),Sauvignon Blanc,US,90,20.0,Jim Gordon,@gordone_cellars
5743,Oak Farm 2015 Mohr-Fry Ranches Sauvignon Blanc (Lodi),Sauvignon Blanc,US,90,19.0,Jim Gordon,@gordone_cellars
5761,Cramele Recas 2013 Conocul Ambrozy Sauvignon Blanc (Recas),Sauvignon Blanc,Romania,92,28.0,Jeff Jenssen,@worldwineguys
5769,Fiddlehead 2014 Goosebury Sauvignon Blanc (Santa Ynez Valley),Sauvignon Blanc,US,92,34.0,Matt Kettmann,@mattkettmann
5783,Café du Midi 2015 Sauvignon Blanc (Vin de France),Sauvignon Blanc,France,83,9.0,Roger Voss,@vossroger
5794,Le Pépin 2015 Sauvignon Blanc (Vin de France),Sauvignon Blanc,France,83,6.0,Roger Voss,@vossroger
5796,Vermeil 2014 Sauvignon Blanc (Calistoga),Sauvignon Blanc,US,83,26.0,Virginie Boone,@vboone
5843,William Hill Estate 2016 Sauvignon Blanc (North Coast),Sauvignon Blanc,US,88,17.0,Jim Gordon,@gordone_cellars
5897,Azur 2010 Sauvignon Blanc (Rutherford),Sauvignon Blanc,US,82,26.0,,
5914,Barker's Marque 2014 Ranga Ranga Estate Grown Certified Sustainable Sauvignon Blanc (Marlborough),Sauvignon Blanc,New Zealand,88,13.0,Joe Czerwinski,@JoeCz
5919,Maddalena 2014 Sauvignon Blanc (Paso Robles),Sauvignon Blanc,US,88,15.0,Matt Kettmann,@mattkettmann
5950,La Playa 2010 Estate Bottled Sauvignon Blanc (Colchagua Valley),Sauvignon Blanc,Chile,84,7.0,Michael Schachner,@wineschach
5963,Priest Ranch 2009 Somerston Sauvignon Blanc (Napa Valley),Sauvignon Blanc,US,83,24.0,,
5964,Somerston 2009 Priest Ranch Sauvignon Blanc (Napa Valley),Sauvignon Blanc,US,83,24.0,,
6063,Bedell 2013 Sauvignon Blanc (North Fork of Long Island),Sauvignon Blanc,US,89,40.0,Anna Lee C. Iijima,
6086,Golan Heights Winery 2014 Yarden Sauvignon Blanc (Galilee),Sauvignon Blanc,Israel,89,20.0,Mike DeSimone,@worldwineguys
6114,Vino z Czech 2013 Michlovský Sauvignon Blanc (Moravia),Sauvignon Blanc,Czech Republic,87,15.0,Jeff Jenssen,@worldwineguys
6150,Dashwood 2008 Sauvignon Blanc (Marlborough),Sauvignon Blanc,New Zealand,89,13.0,Joe Czerwinski,@JoeCz
6153,Saint Clair 2008 Pioneer Block #3 43 Degrees Sauvignon Blanc (Marlborough),Sauvignon Blanc,New Zealand,89,23.0,Joe Czerwinski,@JoeCz
6223,Cortes de Cima 2014 Sauvignon Blanc (Alentejano),Sauvignon Blanc,Portugal,85,22.0,Roger Voss,@vossroger
6291,Drouet Frères 2012 La Forcine  (Sancerre),Sauvignon Blanc,France,84,16.0,Roger Voss,@vossroger
6388,Domaine de Grange Neuve 2015 La Fleur Lily Sauvignon Blanc (Bergerac Sec),Sauvignon Blanc,France,86,12.0,Roger Voss,@vossroger
6403,Indaba 2015 Sauvignon Blanc (Western Cape),Sauvignon Blanc,South Africa,86,12.0,Lauren Buzzeo,@laurbuzz
6412,Stone Paddock 2007 Sauvignon Blanc (Hawke's Bay),Sauvignon Blanc,New Zealand,85,17.0,Joe Czerwinski,@JoeCz
6414,Cairnbrae 2007 The Stones Sauvignon Blanc (Marlborough),Sauvignon Blanc,New Zealand,85,15.0,Joe Czerwinski,@JoeCz
6419,Fleur Du Cap 2008 Sauvignon Blanc (Western Cape),Sauvignon Blanc,South Africa,85,10.0,Susan Kostrzewa,@suskostrzewa
6421,Quivira 2007 Barrel Complete Sauvignon Blanc (Dry Creek Valley),Sauvignon Blanc,US,85,28.0,,
6506,Trencalòs 2015 Sauvignon Blanc (Vino de la Tierra de Castilla),Sauvignon Blanc,Spain,81,10.0,Michael Schachner,@wineschach
6540,Middle Sister NV Surfer Chick Sauvignon Blanc (California),Sauvignon Blanc,US,85,12.0,Jim Gordon,@gordone_cellars
6542,14 Hands 2014 The Reserve Sauvignon Blanc (Horse Heaven Hills),Sauvignon Blanc,US,85,22.0,Sean P. Sullivan,@wawinereport
6545,St. Francis 2014 Sauvignon Blanc (Sonoma County),Sauvignon Blanc,US,85,15.0,Virginie Boone,@vboone
6551,Clos du Lac 2014 Estate Sauvignon Blanc (Sierra Foothills),Sauvignon Blanc,US,85,10.0,Jim Gordon,@gordone_cellars
6566,Lobster Reef 2014 Sauvignon Blanc (Marlborough),Sauvignon Blanc,New Zealand,85,12.0,Joe Czerwinski,@JoeCz
6568,Millaman 2014 Estate Reserve Sauvignon Blanc (Curicó Valley),Sauvignon Blanc,Chile,85,10.0,Michael Schachner,@wineschach
6605,La Playa 2007 Block Selection Limari Reserve Sauvignon Blanc (Limarí Valley),Sauvignon Blanc,Chile,86,11.0,Michael Schachner,@wineschach
6607,Mount Nelson 2007 Sauvignon Blanc (Marlborough),Sauvignon Blanc,New Zealand,86,16.0,Joe Czerwinski,@JoeCz
6609,Remy-Pannier 2007  Sancerre,Sauvignon Blanc,France,86,26.0,Roger Voss,@vossroger
6613,Seven Terraces 2007 Sauvignon Blanc (Marlborough),Sauvignon Blanc,New Zealand,86,15.0,Joe Czerwinski,@JoeCz
6628,Stonestreet 2011 Aurora Point Sauvignon Blanc (Alexander Valley),Sauvignon Blanc,US,88,40.0,,
6642,Dutton Estate 2011 Kylie's Cuvée Sauvignon Blanc (Russian River Valley),Sauvignon Blanc,US,88,21.0,,
6657,David Arthur 2008 Sauvignon Blanc (Napa Valley),Sauvignon Blanc,US,90,25.0,,
6666,Santa Barbara Winery 2008 Sauvignon Blanc (Santa Ynez Valley),Sauvignon Blanc,US,90,15.0,,
6749,Dutton Estate 2012 Dutton Ranch Kylie's Cuvée Sauvignon Blanc (Russian River Valley),Sauvignon Blanc,US,89,21.0,,
6760,Sattlerhof 2012 Sernauberg Sauvignon Blanc (Südsteiermark),Sauvignon Blanc,Austria,89,38.0,Anne Krebiehl MW,@AnneInVino
6870,Goose Bay 2015 Kosher Sauvignon Blanc (South Island),Sauvignon Blanc,New Zealand,89,19.0,,
6942,Brampton 2008 Sauvignon Blanc (Western Cape),Sauvignon Blanc,South Africa,89,11.0,Susan Kostrzewa,@suskostrzewa
6965,Séamus Wines 2014 Shannon Wood Vineyard Sauvignon Blanc (Russian River Valley),Sauvignon Blanc,US,86,29.0,Virginie Boone,@vboone
6973,Agustinos 2016 Reserva Sauvignon Blanc (Bío Bío Valley),Sauvignon Blanc,Chile,86,11.0,Michael Schachner,@wineschach
7063,Wines & Winemakers 2014 Companhia das Lezírias Tyto Alba Vinhas Protegidas Sauvignon Blanc (Tejo),Sauvignon Blanc,Portugal,84,23.0,Roger Voss,@vossroger
7087,Tamaya 2007 Winemaker's Selection Single Vineyard Sauvignon Blanc (Limarí Valley),Sauvignon Blanc,Chile,82,20.0,Michael Schachner,@wineschach
7106,Fiuza 2014 Premium Sauvignon Blanc (Tejo),Sauvignon Blanc,Portugal,87,16.0,Roger Voss,@vossroger
7114,Simonsig 2014 Sunbird Sauvignon Blanc (Western Cape),Sauvignon Blanc,South Africa,87,18.0,Lauren Buzzeo,@laurbuzz
7115,Sonoma-Cutrer 2014 Winemaker's Release Sauvignon Blanc (Russian River Valley),Sauvignon Blanc,US,87,25.0,Virginie Boone,@vboone
7127,Joullian 2014 Family Reserve Sauvignon Blanc (Carmel Valley),Sauvignon Blanc,US,87,26.0,Matt Kettmann,@mattkettmann
7132,Chilcas 2011 Reserva Sauvignon Blanc (Casablanca Valley),Sauvignon Blanc,Chile,88,13.0,Michael Schachner,@wineschach
7135,Ventisquero 2011 Gran Reserva Sauvignon Blanc (Casablanca Valley),Sauvignon Blanc,Chile,88,15.0,Michael Schachner,@wineschach
7145,Guy Saget 2010 La Petite Perrière Sauvignon Blanc (Vin de France),Sauvignon Blanc,France,85,,Roger Voss,@vossroger
7146,Cono Sur 2009 Grapes Organically Grown Sauvignon Blanc (San Antonio),Sauvignon Blanc,Chile,84,13.0,Michael Schachner,@wineschach
7150,Geyser Peak 2007 Sauvignon Blanc (California),Sauvignon Blanc,US,84,12.0,,
7152,Anakena 2010 Indo Sauvignon Blanc (San Antonio),Sauvignon Blanc,Chile,84,11.0,Michael Schachner,@wineschach
7167,Fire Road 2013 Sauvignon Blanc (Marlborough),Sauvignon Blanc,New Zealand,90,14.0,Joe Czerwinski,@JoeCz
7191,Greywacke 2013 Sauvignon Blanc (Marlborough),Sauvignon Blanc,New Zealand,90,20.0,Joe Czerwinski,@JoeCz
7196,Daniel Chotard 2015  Sancerre,Sauvignon Blanc,France,90,28.0,Roger Voss,@vossroger
7198,Domaine Girard 2016 Philippe Girard Cuvée Silex  (Sancerre),Sauvignon Blanc,France,90,30.0,Roger Voss,@vossroger
7199,Domaine Joël Delaunay 2015 La Voûte Sauvignon Blanc,Sauvignon Blanc,France,90,18.0,Roger Voss,@vossroger
7239,Buitenverwachting 2011 Beyond Sauvignon Blanc (Coastal Region),Sauvignon Blanc,South Africa,87,12.0,Lauren Buzzeo,@laurbuzz
7296,Materra Cunat Family Vineyards 2016 Sauvignon Blanc (Oak Knoll District),Sauvignon Blanc,US,90,25.0,Virginie Boone,@vboone
7365,Eleven 2012 La Donella Sauvignon Blanc (Washington),Sauvignon Blanc,US,88,16.0,Paul Gregutt,@paulgwine 
7414,Hazlitt 1852 Vineyards 2007 Sauvignon Blanc (Finger Lakes),Sauvignon Blanc,US,86,13.0,Susan Kostrzewa,@suskostrzewa
7415,Macari 2007 No 1 Sauvignon Blanc (North Fork of Long Island),Sauvignon Blanc,US,86,27.0,Susan Kostrzewa,@suskostrzewa
7449,Viña Maipo 2015 Gran Devoción Sauvignon Blanc (Casablanca Valley),Sauvignon Blanc,Chile,86,18.0,Michael Schachner,@wineschach
7475,Napa Cellars 2016 Sauvignon Blanc (Napa Valley),Sauvignon Blanc,US,86,17.0,Virginie Boone,@vboone
7495,Pacific Oasis 2006 Sauvignon Blanc (Santa Barbara County),Sauvignon Blanc,US,83,15.0,,
7498,Funky Llama 2007 Sauvignon Blanc (Mendoza),Sauvignon Blanc,Argentina,83,6.0,Michael Schachner,@wineschach
7531,Starborough 2009 Sauvignon Blanc (Marlborough),Sauvignon Blanc,New Zealand,87,15.0,Joe Czerwinski,@JoeCz
7532,Wellington 2009 Sauvignon Blanc (Sonoma Valley),Sauvignon Blanc,US,87,15.0,,
7565,Pascal & Nicolas Reverdy 2008 Les Coûtes  (Sancerre),Sauvignon Blanc,France,90,,Roger Voss,@vossroger
7572,Yali 2009 Wetland Winemaker's Selection Sauvignon Blanc (Rapel Valley),Sauvignon Blanc,Chile,85,8.0,Michael Schachner,@wineschach
7573,Yvon Mau 2007 Premius Bordeaux Sauvignon  (Bordeaux Blanc),Sauvignon Blanc,France,85,10.0,Roger Voss,@vossroger
7577,Simone 2008 Special Reserve Sauvignon Blanc (Maule Valley),Sauvignon Blanc,Chile,85,19.0,Michael Schachner,@wineschach
7579,Château Lamothe-Vincent 2008 Sauvignon  (Bordeaux Blanc),Sauvignon Blanc,France,85,10.0,Roger Voss,@vossroger
7581,Domaine Costa Lazaridi 2008 Amethystos Sauvignon Blanc (Drama),Sauvignon Blanc,Greece,85,22.0,Susan Kostrzewa,@suskostrzewa
7594,Morandé 2002 Sauvignon Blanc (Central Valley),Sauvignon Blanc,Chile,83,7.0,Michael Schachner,@wineschach
7601,Viña Casas del Bosque 2002 Reserve Sauvignon Blanc (Casablanca Valley),Sauvignon Blanc,Chile,83,15.0,Michael Schachner,@wineschach
7616,Fetzer 2016 Echo Ridge Sauvignon Blanc (California),Sauvignon Blanc,US,87,10.0,Jim Gordon,@gordone_cellars
7659,Cornellana 2011 Reserve Sauvignon Blanc (Cachapoal Valley),Sauvignon Blanc,Chile,85,14.0,Michael Schachner,@wineschach
7673,Wrath 2013 Ex Anima Sauvignon Blanc (Monterey),Sauvignon Blanc,US,90,19.0,Matt Kettmann,@mattkettmann
7692,Mulderbosch 2007 Sauvignon Blanc (Western Cape),Sauvignon Blanc,South Africa,87,21.0,Susan Kostrzewa,@suskostrzewa
7696,Courtney Benham 2006 Sauvignon Blanc (Napa Valley),Sauvignon Blanc,US,86,14.0,,
7702,Southern Right 2007 Sauvignon Blanc (Walker Bay),Sauvignon Blanc,South Africa,86,17.0,Susan Kostrzewa,@suskostrzewa
7711,Old Well House 2007 Sauvignon Blanc (Western Cape),Sauvignon Blanc,South Africa,86,13.0,Susan Kostrzewa,@suskostrzewa
7764,Saracina 2016 Sauvignon Blanc (Mendocino County),Sauvignon Blanc,US,91,23.0,Jim Gordon,@gordone_cellars
7772,Umathum 2016 Sauvignon Blanc (Burgenland),Sauvignon Blanc,Austria,91,,Anne Krebiehl MW,@AnneInVino
7807,Enkidu 2008 Kick Ranch Sauvignon Blanc (Sonoma County),Sauvignon Blanc,US,87,25.0,,
7814,Mirassou 2008 Sauvignon Blanc (California),Sauvignon Blanc,US,87,12.0,,
7820,Fournier Père et Fils 2008 La Charnivolle  (Menetou-Salon),Sauvignon Blanc,France,87,23.0,Roger Voss,@vossroger
7886,Viña Casablanca 2013 Cefiro Reserva Sauvignon Blanc (Casablanca Valley),Sauvignon Blanc,Chile,84,12.0,Michael Schachner,@wineschach
7944,Château de Tracy 2005 Mademoiselle de T  (Pouilly-Fumé),Sauvignon Blanc,France,88,25.0,Roger Voss,@vossroger
7946,Arbor Crest 2006 Sauvignon Blanc (Columbia Valley (WA)),Sauvignon Blanc,US,88,11.0,Paul Gregutt,@paulgwine 
8015,Balverne 2012 Forever Wild Sauvignon Blanc (Russian River Valley),Sauvignon Blanc,US,86,25.0,,
8037,Refugio Ranch 2011 Tiradora Sauvignon Blanc (Santa Ynez Valley),Sauvignon Blanc,US,86,28.0,Matt Kettmann,@mattkettmann
8066,Murphy-Goode 2013 The Fumé Sauvignon Blanc (North Coast),Sauvignon Blanc,US,91,14.0,Jim Gordon,@gordone_cellars
8073,Woodward Canyon 2013 Estate Sauvignon Blanc (Walla Walla Valley (WA)),Sauvignon Blanc,US,91,26.0,Paul Gregutt,@paulgwine 
8097,Clos Henri 2015 Sauvignon Blanc (Marlborough),Sauvignon Blanc,New Zealand,93,25.0,Joe Czerwinski,@JoeCz
8100,Giesen 2013 The Brothers Late Harvest Sauvignon Blanc (Marlborough),Sauvignon Blanc,New Zealand,93,35.0,Joe Czerwinski,@JoeCz
8196,Brancott 2008 B Sauvignon Blanc (Marlborough),Sauvignon Blanc,New Zealand,91,26.0,Joe Czerwinski,@JoeCz
8243,Morgenhof 2011 Estate Sauvignon Blanc (Simonsberg-Stellenbosch),Sauvignon Blanc,South Africa,89,19.0,Lauren Buzzeo,@laurbuzz
8276,La Playa 2010 Block Selection Reserve Sauvignon Blanc (Limarí Valley),Sauvignon Blanc,Chile,88,11.0,Michael Schachner,@wineschach
8333,Viña Casablanca 2013 Nimbus Single Vineyard Sauvignon Blanc (Casablanca Valley),Sauvignon Blanc,Chile,87,15.0,Michael Schachner,@wineschach
8412,Stonecrop 2014 Sauvignon Blanc (Martinborough),Sauvignon Blanc,New Zealand,85,18.0,Joe Czerwinski,@JoeCz
8467,Matetic 2010 EQ Sauvignon Blanc (San Antonio),Sauvignon Blanc,Chile,88,20.0,Michael Schachner,@wineschach
8542,Viña Bisquertt 2016 La Joya Gran Reserva Sauvignon Blanc (Colchagua Valley),Sauvignon Blanc,Chile,87,15.0,Michael Schachner,@wineschach
8586,Hunter's 2007 Sauvignon Blanc (Marlborough),Sauvignon Blanc,New Zealand,89,13.0,Joe Czerwinski,@JoeCz
8592,Bellingham 2007 The Steppe Buzzard Sauvignon Blanc (Coastal Region),Sauvignon Blanc,South Africa,89,15.0,Susan Kostrzewa,@suskostrzewa
8601,Villa Maria 2007 Reserve Sauvignon Blanc (Wairau Valley),Sauvignon Blanc,New Zealand,89,30.0,Joe Czerwinski,@JoeCz
8672,Jean Reverdy et Fils 2015 La Reine Blanche  (Sancerre),Sauvignon Blanc,France,88,24.0,Roger Voss,@vossroger
8674,Kerloo 2015 Boushey Vineyard Sauvignon Blanc (Yakima Valley),Sauvignon Blanc,US,88,22.0,Sean P. Sullivan,@wawinereport
8697,Casa Marin 2007 Laurel Vineyard Sauvignon Blanc (San Antonio),Sauvignon Blanc,Chile,88,25.0,Michael Schachner,@wineschach
8720,Cono Sur 2008 Visión Sauvignon Blanc (Casablanca Valley),Sauvignon Blanc,Chile,88,15.0,Michael Schachner,@wineschach
8723,Errazuriz 2008 Estate Sauvignon Blanc (Casablanca Valley),Sauvignon Blanc,Chile,88,14.0,Michael Schachner,@wineschach
8732,Shooting Star 2011 Sauvignon Blanc (Lake County),Sauvignon Blanc,US,87,12.0,Virginie Boone,@vboone
8779,Sevilen 2012 Denizli-Guney Plateau Sauvignon Blanc (Aegean),Sauvignon Blanc,Turkey,89,18.0,Mike DeSimone,@worldwineguys
8816,Tines 2012 Sauvignon Blanc (Happy Canyon of Santa Barbara),Sauvignon Blanc,US,87,17.0,,
8938,Ata Rangi 2007 Sauvignon Blanc (Martinborough),Sauvignon Blanc,New Zealand,91,27.0,Joe Czerwinski,@JoeCz
8980,Henri Bourgeois 2013 Sancerre d'Antan Terroir de Silex  (Sancerre),Sauvignon Blanc,France,93,60.0,Roger Voss,@vossroger
8983,Domaine Gérard Fiou 2012 Le Grand Roc  (Sancerre),Sauvignon Blanc,France,93,40.0,Roger Voss,@vossroger
8988,Domaine Jean-Paul Balland 2013 Grande Cuvée  (Sancerre),Sauvignon Blanc,France,93,30.0,Roger Voss,@vossroger
8995,Henri Bourgeois 2013 La Côte des Monts Damnés  (Sancerre),Sauvignon Blanc,France,93,35.0,Roger Voss,@vossroger
9035,Vignobles Berthier 2012 Domaine des Clairneaux  (Sancerre),Sauvignon Blanc,France,91,26.0,Roger Voss,@vossroger
9039,Domaine Matthias et Emile Roblin 2012 Ammonites  (Sancerre),Sauvignon Blanc,France,91,35.0,Roger Voss,@vossroger
9094,Domaine Lecomte 2008 Vieilles Vignes  (Quincy),Sauvignon Blanc,France,88,,Roger Voss,@vossroger
9105,Joseph Mellot 2008 La Chatellenie  (Sancerre),Sauvignon Blanc,France,88,25.0,Roger Voss,@vossroger
9135,Cono Sur 2011 Sauvignon Blanc (Central Valley),Sauvignon Blanc,Chile,84,12.0,Michael Schachner,@wineschach
9140,Targovishte 2011 Premium Quality Dry Sauvignon Blanc (Black Sea Coastal),Sauvignon Blanc,Bulgaria,83,9.0,Anna Lee C. Iijima,
9143,Emmolo 2011 Sauvignon Blanc (Napa Valley),Sauvignon Blanc,US,83,16.0,,
9152,Viña Chocalan 2011 Selección Sauvignon Blanc (Maipo Valley),Sauvignon Blanc,Chile,83,12.0,Michael Schachner,@wineschach
9195,Sterling 2010 Vintner's Collection Sauvignon Blanc (Central Coast),Sauvignon Blanc,US,86,13.0,,
9261,Eric Kent 2015 Cuvée Renee Sauvignon Blanc (Sonoma County),Sauvignon Blanc,US,91,31.0,Virginie Boone,@vboone
9265,Hanna 2015 Sauvignon Blanc (Russian River Valley),Sauvignon Blanc,US,86,20.0,Virginie Boone,@vboone
9268,Santa Ema 2015 Select Terroir Sauvignon Blanc (Maipo Valley),Sauvignon Blanc,Chile,86,9.0,Michael Schachner,@wineschach
9278,Domaine D'en Ségur 2015 Sauvignon Blanc (Côtes du Tarn),Sauvignon Blanc,France,86,13.0,Roger Voss,@vossroger
9354,Thorntree 2007 Sauvignon Blanc (Western Cape),Sauvignon Blanc,South Africa,84,9.0,Susan Kostrzewa,@suskostrzewa
9367,St. Supéry 2007 Sauvignon Blanc (Napa Valley),Sauvignon Blanc,US,84,21.0,,
9423,Mirassou 2012 Sauvignon Blanc (California),Sauvignon Blanc,US,82,12.0,,
9459,Dry Creek Vineyard 2015 Sauvignon Blanc (Dry Creek Valley),Sauvignon Blanc,US,91,18.0,Virginie Boone,@vboone
9468,Zeal 2008 Sauvignon Blanc (Marlborough),Sauvignon Blanc,New Zealand,87,11.0,Joe Czerwinski,@JoeCz
9491,Goldwater 2010 Sauvignon Blanc (Wairau Valley),Sauvignon Blanc,New Zealand,87,18.0,Joe Czerwinski,@JoeCz
9503,Cramele Halewood 2010 Single Vineyard Selection Sebes Alba Transylvania Sauvignon Blanc (Sebes),Sauvignon Blanc,Romania,87,9.0,Anna Lee C. Iijima,
9621,Domaine Joël Delaunay 2013 Le Grand Ballon Sauvignon Blanc (Val de Loire),Sauvignon Blanc,France,85,13.0,Roger Voss,@vossroger
9641,Danielle de l'Ansée 2013 Cuvée DA Sauvignon Blanc (Touraine),Sauvignon Blanc,France,85,12.0,Roger Voss,@vossroger
9644,Echeverria 2014 Reserva Sauvignon Blanc (Curicó Valley),Sauvignon Blanc,Chile,85,9.0,Michael Schachner,@wineschach
9648,Viña Bisquertt 2014 Petirrojo Reserva Sauvignon Blanc (Colchagua Valley),Sauvignon Blanc,Chile,85,8.0,Michael Schachner,@wineschach
9649,Beau Joubert 2013 Sauvignon Blanc (Stellenbosch),Sauvignon Blanc,South Africa,85,14.0,Lauren Buzzeo,@laurbuzz
9656,Merryvale 2014 Sauvignon Blanc (Napa Valley),Sauvignon Blanc,US,90,28.0,Virginie Boone,@vboone
9691,Vin du Lac 2008 LEHM Sauvignon Blanc (Chelan County),Sauvignon Blanc,US,86,20.0,Paul Gregutt,@paulgwine 
9720,Roth 2013 Sauvignon Blanc (Alexander Valley),Sauvignon Blanc,US,90,15.0,Virginie Boone,@vboone
9732,Amici 2013 Sauvignon Blanc (Spring Mountain District),Sauvignon Blanc,US,90,40.0,Virginie Boone,@vboone
9758,Tokara 2015 Sauvignon Blanc (Western Cape),Sauvignon Blanc,South Africa,89,17.0,Lauren Buzzeo,@laurbuzz
9821,Woodinville Wine Cellars 2006 Sauvignon Blanc (Columbia Valley (WA)),Sauvignon Blanc,US,89,18.0,Paul Gregutt,@paulgwine 
9983,Nick Goldschmidt 2008 Boulder Bank Sauvignon Blanc (Marlborough),Sauvignon Blanc,New Zealand,89,15.0,Joe Czerwinski,@JoeCz
9984,Saint Clair 2009 Pioneer Block 20 Cash Block Sauvignon Blanc (Marlborough),Sauvignon Blanc,New Zealand,89,24.0,Joe Czerwinski,@JoeCz
9994,Ponga 2009 Sauvignon Blanc (Marlborough),Sauvignon Blanc,New Zealand,89,18.0,Joe Czerwinski,@JoeCz
10033,Zeal 2013 Reserve Sauvignon Blanc (Marlborough),Sauvignon Blanc,New Zealand,89,13.0,Joe Czerwinski,@JoeCz
10040,Lake Chalice 2013 Sauvignon Blanc (Marlborough),Sauvignon Blanc,New Zealand,89,18.0,Joe Czerwinski,@JoeCz
10076,Zoetic Wines 2014 Complesso Sauvignon Blanc (Russian River Valley),Sauvignon Blanc,US,88,27.0,Virginie Boone,@vboone
10083,Nederburg 2015 The Young Airhawk Wooded Sauvignon Blanc (Western Cape),Sauvignon Blanc,South Africa,88,20.0,Lauren Buzzeo,@laurbuzz
